X,Y,Species,Cluster_ID
251775,778718,Mulberry,104
251833,778792,Mulberry,105
251815,778811,Ficus carica,211
251847,778796,Cherry plum,25
251876,778839,Mulberry,106
251913,778896,Ficus carica,212
251915,778902,Palm,78
251922,778920,Apple,8
251933,778924,Mulberry,107
251912,778885,Ficus carica,212
251891,778846,Mulberry,106
251860,778848,Ficus carica,213
251862,778846,Cherry plum,26
251848,778844,Washingtonia,125
251853,778844,Ficus carica,213
251854,778842,Washingtonia,125
251865,778809,Washingtonia,125
251837,778768,Melia azedarach,173
251840,778768,Washingtonia,126
251834,778763,Palm,79
251825,778748,Loquat,128
251828,778748,Banana,4
251820,778735,Melia azedarach,173
251836,778713,Ficus carica,214
251839,778713,Melia azedarach,173
251836,778715,Guava,60
251836,778720,Carob,107
251808,778693,Ficus carica,214
251822,778683,Carob,107
251841,778685,Carob,107
251797,778685,Loquat,129
251799,778676,Ficus carica,214
251838,778569,Palm,65
251839,778578,Palm,65
251846,778585,Palm,65
251805,778572,Palm,65
251833,778548,Avocado,33
251836,778547,Cherry plum,27
252154,781642,Melia azedarach,174
252158,781622,Melia azedarach,174
252147,781585,Ficus carica,215
252155,781574,Carob,108
252111,781527,Ficus carica,216
252111,781533,Ficus carica,216
252111,781511,Carob,109
252079,781464,Ficus carica,217
252090,781466,Ficus carica,217
252159,781548,Ficus carica,215
252158,781540,Ficus carica,215
252155,781461,Carob,110
252113,781451,Ficus carica,217
252122,781446,Ficus carica,217
252130,781376,Ficus carica,218
252133,781376,Mulberry,108
252166,781431,Carob,110
252122,781237,Ficus carica,219
252103,781217,Ficus carica,219
251983,781292,Ficus carica,220
251992,781327,Carob,111
251986,781322,Carob,111
252000,781331,Carob,111
252039,781401,Melia azedarach,175
252039,781405,Melia azedarach,175
252037,781433,Melia azedarach,175
252031,781442,Melia azedarach,175
252035,781472,Carob,112
252029,781484,Carob,112
252007,781520,Carob,113
252010,781521,Carob,113
252012,781521,Carob,113
252001,781553,Carob,113
252026,781562,Carob,113
252030,781566,Carob,113
252033,781568,Carob,113
252033,781571,Carob,113
252033,781579,Carob,113
252035,781579,Carob,113
252040,781581,Carob,113
252041,781584,Carob,113
252050,781601,Ficus carica,221
252053,781608,Ficus carica,221
252066,781584,Ficus carica,221
252007,781568,Carob,113
252114,781553,Carob,109
252089,781533,Carob,109
252085,781536,Carob,109
252116,781498,Carob,109
252161,781478,Carob,110
251985,781540,Ficus carica,222
251934,781525,Ficus carica,223
251922,781525,Ficus carica,223
251925,781525,Date palm,44
251921,781525,Melia azedarach,176
251895,781519,Carob,114
251904,781512,Carob,114
251969,781366,Mulberry,109
251947,781349,Carob,115
251945,781370,Mulberry,109
251947,781373,Mulberry,109
251944,781392,Mulberry,109
251842,781502,Guava,61
251836,781489,Loquat,130
251839,781489,Mulberry,110
251819,781484,Mulberry,110
251772,781485,Melia azedarach,177
251671,781448,Mulberry,111
251678,781435,Guava,62
251681,781435,Plum,6
251681,781426,Persimmon,11
251684,781435,Armenian plum,11
251685,781437,Loquat,131
251688,781437,Mango,23
251682,781426,Ficus carica,224
251695,781428,Melia azedarach,178
251696,781470,Melia azedarach,179
251748,781424,Washingtonia,127
251758,781448,Loquat,132
251760,781454,Mulberry,112
251833,781469,Mulberry,110
251853,781458,Carob,114
251878,781460,Loquat,133
251877,781490,Carob,114
251838,781415,Washingtonia,128
251902,781388,Mulberry,113
251788,781408,Guava,63
251785,781412,Mango,24
251788,781412,Loquat,134
251774,781406,Armenian plum,12
251742,781391,Carob,116
251746,781384,Carob,116
251721,781382,Carob,116
251834,781266,Carob,117
251887,781244,Carob,117
251876,781238,Carob,117
251856,781234,Carob,117
251952,781288,Carob,118
251784,781354,Carob,116
251760,781360,Carob,116
252122,781019,Ficus carica,225
252118,781012,Ficus carica,225
252115,781017,Ficus carica,225
252104,781017,Ficus carica,225
252018,781089,Carob,119
251903,781125,Peach,8
251901,781129,Loquat,135
251904,781133,Ficus carica,226
251926,781142,Ficus carica,226
251923,781135,Mulberry,114
251889,781127,Ficus carica,226
251859,781127,Ficus carica,226
251850,781116,Ficus carica,226
251881,781118,Ficus carica,226
251889,781120,Ficus carica,226
251844,781110,Ficus carica,226
251828,781107,Mulberry,115
251830,781112,Ficus carica,226
251823,781114,Ficus carica,226
251816,781112,Ficus carica,226
251767,781107,Ficus carica,227
251617,781422,Loquat,136
251503,781494,Carob,120
251427,781462,Carob,121
251427,781464,Carob,121
251422,781460,Carob,121
251402,781460,Carob,121
251458,781547,Ficus carica,228
251589,781461,Plum,7
251592,781476,Ficus carica,229
251597,781477,Plum,7
251614,781483,Ficus carica,229
251617,781483,Carob,122
251618,781491,Ficus carica,229
251464,781592,Cherry plum,28
251467,781592,Avocado,34
251450,781593,Persimmon,12
251439,781553,Ficus carica,228
251411,781603,Plum,8
251439,781597,Cherry plum,28
251458,781605,Ficus carica,230
251461,781625,Mulberry,116
251458,781630,Apple,9
251445,781623,Cherry plum,28
251480,781603,Melia azedarach,180
251500,781597,Ficus carica,231
251504,781590,Melia azedarach,180
251518,781594,Ficus carica,231
251532,781596,Mulberry,117
251534,781607,Mulberry,117
251503,781649,Plum,9
251554,781594,Loquat,137
251576,781586,Ficus carica,232
251581,781590,Ficus carica,232
251624,781648,Plum,10
251563,781640,Cherry plum,29
251655,781650,Carob,123
251654,781648,Loquat,138
251655,781635,Ficus carica,233
251665,781631,Ficus carica,233
251660,781627,Cherry plum,30
251643,781626,Plum,10
251629,781592,Carob,124
251643,781572,Guava,64
251637,781550,Cherry plum,31
251615,781555,Cherry plum,31
251646,781526,Carob,125
251648,781531,Carob,125
251629,781422,Persimmon,13
251681,781487,Cherry plum,32
251681,781493,Mulberry,118
251688,781537,Strawberry tree,1
251699,781574,Melia azedarach,181
251722,781596,Loquat,139
251716,781598,Mulberry,119
251713,781592,Guava,65
251660,781592,Washingtonia,129
251713,781624,Melia azedarach,182
251679,781627,Mulberry,120
251733,781698,Melia azedarach,183
251756,781704,Melia azedarach,183
251769,781685,Melia azedarach,183
251748,781676,Carob,126
251720,781674,Mulberry,121
251736,781654,Melia azedarach,182
251790,781667,Melia azedarach,183
251826,781682,Loquat,140
251823,781702,Melia azedarach,184
251829,781707,Guava,66
251829,781730,Melia azedarach,184
251818,781724,Mulberry,122
251784,781728,Melia azedarach,183
251790,781744,Ficus carica,234
251799,781778,Washingtonia,130
251740,781733,Mulberry,123
251734,781735,Loquat,141
251725,781776,Cherry plum,33
251782,781785,Carob,127
251787,781791,Armenian plum,13
251790,781794,Washingtonia,130
251787,781798,Carob,127
251830,781800,Mulberry,124
251820,781757,Loquat,142
251824,781757,Ficus carica,234
251890,781754,Carob,128
251854,781720,Mulberry,122
252179,781372,Carob,129
252177,781369,Carob,129
252177,781365,Carob,129
252177,781357,Carob,129
252177,781346,Carob,129
252176,781326,Carob,129
252180,781391,Carob,129
251910,781745,Ficus carica,235
251928,781761,Jujube,22
251913,781841,Carob,130
251907,781804,Mulberry,125
251924,781815,Plum,11
251995,781775,Loquat,143
252008,781762,Loquat,143
252011,781762,Ficus carica,236
252008,781749,Loquat,143
251977,781763,Loquat,143
251980,781763,Mulberry,126
251956,781771,Surinam Cherry,15
251956,781774,Loquat,143
251931,781795,Guava,67
251932,781776,Loquat,143
251935,781776,Jujube,22
251969,781743,Loquat,143
251988,781745,Mulberry,126
252010,781714,Guava,68
252013,781717,Cherry plum,34
252014,781710,Washingtonia,131
251988,781697,Washingtonia,131
251997,781682,Date palm,45
252016,781675,Guava,68
252022,781682,Ficus carica,237
252050,781692,Guava,68
252052,781701,Ficus carica,237
252055,781729,Guava,68
252064,781736,Melia azedarach,185
252069,781738,Ficus microcarpa,18
252033,781771,Avocado,35
252039,781775,Guava,69
252044,781777,Melia azedarach,186
252045,781771,Loquat,143
252045,781784,Ficus carica,238
252042,781793,Avocado,35
252037,781814,Carob,131
252037,781856,Carob,131
252017,781852,Carob,131
252040,781839,Carob,131
252057,781830,Melia azedarach,187
252067,781793,Ficus carica,238
252114,781692,Loquat,144
252087,781708,Mulberry,127
252045,781686,Surinam Cherry,16
252064,781671,Persimmon,14
252069,781664,Ficus carica,239
252126,781721,Melia azedarach,188
252093,781756,Melia azedarach,185
252082,781764,Melia azedarach,185
252076,781764,Washingtonia,132
251783,781521,Mulberry,128
251781,781546,Melia azedarach,189
251926,781591,Strawberry tree,2
251931,781599,Strawberry tree,2
251935,781676,Melia azedarach,190
251927,781667,Mulberry,129
251885,781674,Carob,132
251868,781660,Date palm,46
251858,781591,Mulberry,130
251786,781628,Mulberry,131
252274,779045,Carob,133
252256,779097,Carob,134
252202,779091,Carob,135
252130,779145,Carob,136
252116,779196,Carob,137
252116,779200,Carob,137
252267,779265,Carob,138
252079,779135,Ficus carica,240
252079,779124,Loquat,145
252076,779117,Guava,70
252071,779117,Guava,70
252065,779120,Jujube,23
252065,779128,Ficus carica,240
252062,779124,Plum,12
252059,779120,Plum,12
252113,779076,Ficus carica,241
252107,779082,Ficus carica,241
252102,779078,Ficus carica,241
252093,779065,Plum,13
252063,779063,Jujube,24
252046,779056,Mulberry,132
252036,779046,Washingtonia,133
252014,779002,Ficus carica,242
251994,778980,Ficus microcarpa,19
252002,778957,Melia azedarach,191
251988,778961,Ficus carica,243
251961,778952,Palm,80
251964,778952,Mulberry,107
251949,778941,Ficus carica,244
252009,778941,Melia azedarach,191
252013,778928,Carob,139
251966,778922,Carob,140
251960,778889,Guava,71
251910,778848,Palm,81
251899,778854,Palm,81
251940,778800,Ficus benjamina,42
251938,778796,Guava,72
251956,778778,Melia azedarach,192
251957,778771,Melia azedarach,192
251956,778771,Melia azedarach,192
251951,778771,Melia azedarach,192
251951,778776,Melia azedarach,192
251942,778780,Ficus benjamina,42
251912,778726,Loquat,146
251915,778726,Melia azedarach,193
251900,778724,Carob,141
251903,778724,Melia azedarach,193
251993,778699,Melia azedarach,194
251990,778800,Melia azedarach,195
252235,778999,Palm,82
252103,778974,Ficus carica,245
252146,778936,Washingtonia,134
252016,778845,Washingtonia,135
252022,778843,Persimmon,15
252038,778849,Melia azedarach,195
252044,778826,Ficus carica,207
252047,778826,Melia azedarach,195
252032,778806,Mulberry,133
252024,778813,Melia azedarach,195
252019,778810,Washingtonia,135
252002,778797,Melia azedarach,195
252018,778715,Mulberry,134
252027,778704,Ficus carica,175
252003,778658,Ficus carica,246
251996,778656,Melia azedarach,196
252015,778628,Mulberry,135
252090,778636,Melia azedarach,197
252093,778629,Melia azedarach,197
252066,778629,Palm,83
252063,778630,Palm,83
252028,778627,Ficus carica,246
252057,778527,Carob,142
252050,778523,Carob,142
252031,778507,Melia azedarach,198
251983,778534,Melia azedarach,199
251973,778545,Washingtonia,136
251986,778566,Washingtonia,136
252004,778604,Loquat,147
252003,778604,Ficus carica,246
251959,778578,Washingtonia,136
253893,769690,Washingtonia,137
253896,769690,Date palm,47
253867,769686,Date palm,47
253804,769710,Date palm,48
253798,769699,Date palm,48
253797,769688,Date palm,48
253795,769673,Date palm,48
253803,769669,Date palm,48
253974,769620,Melia azedarach,200
254007,769528,Ziziphus spina-christi,15
253968,769384,Carob,143
254005,769410,Washingtonia,138
254033,769428,Date palm,49
254042,769428,Washingtonia,139
254041,769434,Date palm,49
254051,769437,Ficus,10
254053,769443,Date palm,49
254061,769447,Date palm,49
254065,769452,Date palm,49
254068,769452,Washingtonia,139
254068,769454,Washingtonia,139
254075,769458,Date palm,49
254079,769458,Date palm,49
254087,769463,Date palm,49
254092,769508,Washingtonia,140
254070,769532,Melia azedarach,201
253982,769613,Washingtonia,141
253981,769618,Melia azedarach,200
253985,769633,Melia azedarach,200
253988,769633,Date palm,50
253974,769644,Washingtonia,141
253963,769646,Washingtonia,141
253934,769651,Washingtonia,141
253928,769655,Date palm,51
253909,769648,Melia azedarach,202
253906,769696,Palm,84
254040,769631,Date palm,49
254034,769613,Washingtonia,141
254021,769613,Washingtonia,141
254024,769613,Date palm,49
254031,769602,Washingtonia,141
254034,769602,Date palm,49
254040,769611,Date palm,49
254054,769620,Date palm,49
254057,769617,Date palm,49
254063,769613,Washingtonia,141
254079,769598,Washingtonia,141
254104,769589,Melia azedarach,203
254107,769589,Mulberry,136
254110,769587,Melia azedarach,203
254121,769573,Carob,144
254118,769571,Melia azedarach,203
254096,769558,Date palm,49
254088,769569,Date palm,49
254087,769572,Date palm,49
254080,769580,Date palm,49
254079,769585,Date palm,49
254076,769591,Date palm,49
254065,769604,Date palm,49
254059,769613,Date palm,49
254084,769558,Date palm,49
254085,769550,Date palm,49
254088,769547,Date palm,49
254093,769537,Date palm,49
254096,769534,Date palm,49
254099,769528,Date palm,49
254103,769521,Date palm,49
254106,769515,Date palm,49
254103,769510,Date palm,49
254109,769510,Date palm,49
254115,769497,Date palm,49
254118,769491,Date palm,49
254110,769480,Date palm,49
254103,769475,Date palm,49
254098,769473,Date palm,49
254076,769425,Washingtonia,139
254095,769395,Washingtonia,139
254084,769419,Date palm,49
254087,769419,Washingtonia,139
254117,769371,Washingtonia,139
254120,769371,Date palm,49
254100,769382,Washingtonia,139
254103,769382,Ficus carica,247
254108,769373,Washingtonia,139
254111,769369,Washingtonia,139
254111,769414,Washingtonia,139
254114,769414,Date palm,49
254101,769425,Ficus,11
254103,769432,Date palm,49
254101,769452,Washingtonia,139
254112,769443,Date palm,49
254117,769454,Washingtonia,139
254120,769445,Washingtonia,139
254132,769441,Palm,85
254145,769451,Washingtonia,139
254143,769453,Palm,85
254145,769445,Washingtonia,139
254145,769440,Washingtonia,139
254143,769440,Date palm,49
254136,769430,Date palm,49
254157,769440,Washingtonia,139
254160,769436,Washingtonia,139
254175,769405,Washingtonia,139
254184,769401,Washingtonia,139
254170,769434,Washingtonia,139
254171,769440,Washingtonia,139
254212,769431,Date palm,52
254213,769421,Washingtonia,139
254210,769418,Washingtonia,139
254207,769412,Washingtonia,139
254192,769414,Date palm,52
254193,769406,Date palm,52
254199,769407,Washingtonia,139
254204,769397,Date palm,52
254217,769429,Melia azedarach,204
254220,769434,Melia azedarach,204
254265,769434,Ficus carica,248
254260,769433,Ficus carica,248
254287,769433,Ziziphus spina-christi,16
254305,769433,Ficus carica,248
254312,769427,Ficus carica,248
254308,769427,Mulberry,137
254311,769427,Melia azedarach,205
254307,769422,Ficus carica,248
254307,769427,Ficus carica,248
254316,769422,Melia azedarach,205
254318,769420,Melia azedarach,205
254321,769387,Melia azedarach,205
254323,769400,Melia azedarach,205
254343,769398,Melia azedarach,205
254341,769396,Melia azedarach,205
254340,769394,Melia azedarach,205
254346,769400,Melia azedarach,205
254349,769398,Melia azedarach,205
254352,769400,Melia azedarach,205
254332,769388,Melia azedarach,205
254299,769409,Melia azedarach,205
254294,769411,Melia azedarach,205
254271,769414,Ficus carica,248
254256,769383,Melia azedarach,206
254256,769379,Melia azedarach,206
254259,769379,Mulberry,138
254259,769375,Melia azedarach,206
254260,769372,Melia azedarach,206
254265,769373,Melia azedarach,206
254268,769373,Ficus carica,249
254259,769372,Ficus carica,249
254262,769372,Melia azedarach,206
254254,769372,Melia azedarach,206
254257,769372,Ficus carica,249
254251,769370,Ficus carica,249
254254,769370,Melia azedarach,206
254242,769383,Ficus carica,249
254242,769370,Ficus carica,249
254245,769370,Melia azedarach,206
254237,769370,Melia azedarach,206
254235,769370,Melia azedarach,206
254232,769368,Melia azedarach,206
254231,769366,Melia azedarach,206
